year,state,county,county_code,candidate,party
2016,Texas,Hall,48191,Donald Trump,republican
2016,Texas,Hale,48189,Donald Trump,republican
2016,Texas,Guadalupe,48187,Donald Trump,republican
2016,Texas,Grimes,48185,Donald Trump,republican
2016,Texas,Gregg,48183,Donald Trump,republican
2016,Texas,Grayson,48181,Donald Trump,republican
2016,Texas,Gray,48179,Donald Trump,republican
2016,Texas,Gonzales,48177,Donald Trump,republican
2016,Texas,Goliad,48175,Donald Trump,republican
2016,Texas,Glasscock,48173,Donald Trump,republican
2016,Texas,Gillespie,48171,Donald Trump,republican
2016,Texas,Garza,48169,Donald Trump,republican
2016,Texas,Galveston,48167,Donald Trump,republican
2016,Texas,Gaines,48165,Donald Trump,republican
2016,Texas,Frio,48163,Hillary Clinton,democrat
2016,Texas,Freestone,48161,Donald Trump,republican
2016,Texas,Franklin,48159,Donald Trump,republican
2016,Texas,Fort Bend,48157,Hillary Clinton,democrat
2016,Texas,Foard,48155,Donald Trump,republican
2016,Texas,Floyd,48153,Donald Trump,republican
2016,Texas,Fisher,48151,Donald Trump,republican
2016,Texas,Fayette,48149,Donald Trump,republican
2016,Texas,Fannin,48147,Donald Trump,republican
2016,Texas,Falls,48145,Donald Trump,republican
2016,Texas,Erath,48143,Donald Trump,republican
2016,Texas,El Paso,48141,Hillary Clinton,democrat
2016,Texas,Ellis,48139,Donald Trump,republican
2016,Texas,Edwards,48137,Donald Trump,republican
2016,Texas,Ector,48135,Donald Trump,republican
2016,Texas,Eastland,48133,Donald Trump,republican
2016,Texas,Duval,48131,Hillary Clinton,democrat
2016,Texas,Donley,48129,Donald Trump,republican
2016,Texas,Dimmit,48127,Hillary Clinton,democrat
2016,Texas,Dickens,48125,Donald Trump,republican
2016,Texas,Dewitt,48123,Donald Trump,republican
2016,Texas,Denton,48121,Donald Trump,republican
2016,Texas,Delta,48119,Donald Trump,republican
2016,Texas,Deaf Smith,48117,Donald Trump,republican
2016,Texas,Dawson,48115,Donald Trump,republican
2016,Texas,Dallas,48113,Hillary Clinton,democrat
2016,Texas,Dallam,48111,Donald Trump,republican
2016,Texas,Culberson,48109,Hillary Clinton,democrat
2016,Texas,Crosby,48107,Donald Trump,republican
2016,Texas,Crockett,48105,Donald Trump,republican
2016,Texas,Crane,48103,Donald Trump,republican
2016,Texas,Cottle,48101,Donald Trump,republican
2016,Texas,Coryell,48099,Donald Trump,republican
2016,Texas,Cooke,48097,Donald Trump,republican
2016,Texas,Concho,48095,Donald Trump,republican
2016,Texas,Comanche,48093,Donald Trump,republican
2016,Texas,Comal,48091,Donald Trump,republican
2016,Texas,Colorado,48089,Donald Trump,republican
2016,Texas,Collingsworth,48087,Donald Trump,republican
2016,Texas,Collin,48085,Donald Trump,republican
2016,Texas,Coleman,48083,Donald Trump,republican
2016,Texas,Coke,48081,Donald Trump,republican
2016,Texas,Cochran,48079,Donald Trump,republican
2016,Texas,Clay,48077,Donald Trump,republican
2016,Texas,Childress,48075,Donald Trump,republican
2016,Texas,Cherokee,48073,Donald Trump,republican
2016,Texas,Chambers,48071,Donald Trump,republican
2016,Texas,Castro,48069,Donald Trump,republican
2016,Texas,Cass,48067,Donald Trump,republican
2016,Texas,Carson,48065,Donald Trump,republican
2016,Texas,Camp,48063,Donald Trump,republican
2016,Texas,Cameron,48061,Hillary Clinton,democrat
2016,Texas,Callahan,48059,Donald Trump,republican
2016,Texas,Calhoun,48057,Donald Trump,republican
2016,Texas,Caldwell,48055,Donald Trump,republican
2016,Texas,Burnet,48053,Donald Trump,republican
2016,Texas,Burleson,48051,Donald Trump,republican
2016,Texas,Brown,48049,Donald Trump,republican
2016,Texas,Brooks,48047,Hillary Clinton,democrat
2016,Texas,Briscoe,48045,Donald Trump,republican
2016,Texas,Brewster,48043,Donald Trump,republican
2016,Texas,Brazos,48041,Donald Trump,republican
2016,Texas,Brazoria,48039,Donald Trump,republican
2016,Texas,Bowie,48037,Donald Trump,republican
2016,Texas,Bosque,48035,Donald Trump,republican
2016,Texas,Borden,48033,Donald Trump,republican
2016,Texas,Blanco,48031,Donald Trump,republican
2016,Texas,Bexar,48029,Hillary Clinton,democrat
2016,Texas,Bell,48027,Donald Trump,republican
2016,Texas,Bee,48025,Donald Trump,republican
2016,Texas,Baylor,48023,Donald Trump,republican
2016,Texas,Bastrop,48021,Donald Trump,republican
2016,Texas,Bandera,48019,Donald Trump,republican
2016,Texas,Bailey,48017,Donald Trump,republican
2016,Texas,Austin,48015,Donald Trump,republican
2016,Texas,Atascosa,48013,Donald Trump,republican
2016,Texas,Armstrong,48011,Donald Trump,republican
2016,Texas,Archer,48009,Donald Trump,republican
2016,Texas,Aransas,48007,Donald Trump,republican
2016,Texas,Angelina,48005,Donald Trump,republican
2016,Texas,Andrews,48003,Donald Trump,republican
2016,Texas,Anderson,48001,Donald Trump,republican
2016,Tennessee,Wilson,47189,Donald Trump,republican
2016,Tennessee,Williamson,47187,Donald Trump,republican
2016,Tennessee,White,47185,Donald Trump,republican
2016,Tennessee,Weakley,47183,Donald Trump,republican
2016,Tennessee,Wayne,47181,Donald Trump,republican
2016,Tennessee,Washington,47179,Donald Trump,republican
2016,Tennessee,Warren,47177,Donald Trump,republican
2016,Tennessee,Van Buren,47175,Donald Trump,republican
2016,Tennessee,Union,47173,Donald Trump,republican
2016,Tennessee,Unicoi,47171,Donald Trump,republican
2016,Tennessee,Trousdale,47169,Donald Trump,republican
2016,Tennessee,Tipton,47167,Donald Trump,republican
2016,Tennessee,Sumner,47165,Donald Trump,republican
2016,Tennessee,Sullivan,47163,Donald Trump,republican
2016,Tennessee,Stewart,47161,Donald Trump,republican
2016,Tennessee,Smith,47159,Donald Trump,republican
2016,Tennessee,Shelby,47157,Hillary Clinton,democrat
2016,Tennessee,Sevier,47155,Donald Trump,republican
2016,Tennessee,Sequatchie,47153,Donald Trump,republican
2016,Tennessee,Scott,47151,Donald Trump,republican
2016,Tennessee,Rutherford,47149,Donald Trump,republican
2016,Tennessee,Robertson,47147,Donald Trump,republican
2016,Tennessee,Roane,47145,Donald Trump,republican
2016,Tennessee,Rhea,47143,Donald Trump,republican
2016,Tennessee,Putnam,47141,Donald Trump,republican
2016,Tennessee,Polk,47139,Donald Trump,republican
2016,Tennessee,Pickett,47137,Donald Trump,republican
2016,Tennessee,Perry,47135,Donald Trump,republican
2016,Tennessee,Overton,47133,Donald Trump,republican
2016,Tennessee,Obion,47131,Donald Trump,republican
2016,Tennessee,Morgan,47129,Donald Trump,republican
2016,Tennessee,Moore,47127,Donald Trump,republican
2016,Tennessee,Montgomery,47125,Donald Trump,republican
2016,Tennessee,Monroe,47123,Donald Trump,republican
2016,Tennessee,Meigs,47121,Donald Trump,republican
2016,Tennessee,Maury,47119,Donald Trump,republican
2016,Tennessee,Marshall,47117,Donald Trump,republican
2016,Tennessee,Marion,47115,Donald Trump,republican
2016,Tennessee,Madison,47113,Donald Trump,republican
2016,Tennessee,Macon,47111,Donald Trump,republican
2016,Tennessee,McNairy,47109,Donald Trump,republican
2016,Tennessee,McMinn,47107,Donald Trump,republican
2016,Tennessee,Loudon,47105,Donald Trump,republican
2016,Tennessee,Lincoln,47103,Donald Trump,republican
2016,Tennessee,Lewis,47101,Donald Trump,republican
2016,Tennessee,Lawrence,47099,Donald Trump,republican
2016,Tennessee,Lauderdale,47097,Donald Trump,republican
2016,Tennessee,Lake,47095,Donald Trump,republican
2016,Tennessee,Knox,47093,Donald Trump,republican
2016,Tennessee,Johnson,47091,Donald Trump,republican
2016,Tennessee,Jefferson,47089,Donald Trump,republican
2016,Tennessee,Jackson,47087,Donald Trump,republican
2016,Tennessee,Humphreys,47085,Donald Trump,republican
2016,Tennessee,Houston,47083,Donald Trump,republican
2016,Tennessee,Hickman,47081,Donald Trump,republican
2016,Tennessee,Henry,47079,Donald Trump,republican
2016,Tennessee,Henderson,47077,Donald Trump,republican
2016,Tennessee,Haywood,47075,Hillary Clinton,democrat
2016,Tennessee,Hawkins,47073,Donald Trump,republican
2016,Tennessee,Hardin,47071,Donald Trump,republican
2016,Tennessee,Hardeman,47069,Donald Trump,republican
2016,Tennessee,Hancock,47067,Donald Trump,republican
2016,Tennessee,Hamilton,47065,Donald Trump,republican
2016,Tennessee,Hamblen,47063,Donald Trump,republican
2016,Tennessee,Grundy,47061,Donald Trump,republican
2016,Tennessee,Greene,47059,Donald Trump,republican
2016,Tennessee,Grainger,47057,Donald Trump,republican
2016,Tennessee,Giles,47055,Donald Trump,republican
2016,Tennessee,Gibson,47053,Donald Trump,republican
2016,Tennessee,Franklin,47051,Donald Trump,republican
2016,Tennessee,Fentress,47049,Donald Trump,republican
2016,Tennessee,Fayette,47047,Donald Trump,republican
2016,Tennessee,Dyer,47045,Donald Trump,republican
2016,Tennessee,Dickson,47043,Donald Trump,republican
2016,Tennessee,DeKalb,47041,Donald Trump,republican
2016,Tennessee,Decatur,47039,Donald Trump,republican
2016,Tennessee,Davidson,47037,Hillary Clinton,democrat
2016,Tennessee,Cumberland,47035,Donald Trump,republican
2016,Tennessee,Crockett,47033,Donald Trump,republican
2016,Tennessee,Coffee,47031,Donald Trump,republican
2016,Tennessee,Cocke,47029,Donald Trump,republican
2016,Tennessee,Clay,47027,Donald Trump,republican
2016,Tennessee,Claiborne,47025,Donald Trump,republican
2016,Tennessee,Chester,47023,Donald Trump,republican
2016,Tennessee,Cheatham,47021,Donald Trump,republican
2016,Tennessee,Carter,47019,Donald Trump,republican
2016,Tennessee,Carroll,47017,Donald Trump,republican
2016,Tennessee,Cannon,47015,Donald Trump,republican
2016,Tennessee,Campbell,47013,Donald Trump,republican
2016,Tennessee,Bradley,47011,Donald Trump,republican
2016,Tennessee,Blount,47009,Donald Trump,republican
2016,Tennessee,Bledsoe,47007,Donald Trump,republican
2016,Tennessee,Benton,47005,Donald Trump,republican
2016,Tennessee,Bedford,47003,Donald Trump,republican
2016,Tennessee,Anderson,47001,Donald Trump,republican
2016,South Dakota,Ziebach,46137,Donald Trump,republican
2016,South Dakota,Yankton,46135,Donald Trump,republican
2016,South Dakota,Walworth,46129,Donald Trump,republican
2016,South Dakota,Union,46127,Donald Trump,republican
2016,South Dakota,Turner,46125,Donald Trump,republican
2016,South Dakota,Tripp,46123,Donald Trump,republican
2016,South Dakota,Todd,46121,Hillary Clinton,democrat
2016,South Dakota,Sully,46119,Donald Trump,republican
2016,South Dakota,Stanley,46117,Donald Trump,republican
2016,South Dakota,Spink,46115,Donald Trump,republican
2016,South Dakota,Oglala Lakota,46113,Hillary Clinton,democrat
2016,South Dakota,Sanborn,46111,Donald Trump,republican
2016,South Dakota,Roberts,46109,Donald Trump,republican
2016,South Dakota,Potter,46107,Donald Trump,republican
2016,South Dakota,Perkins,46105,Donald Trump,republican
2016,South Dakota,Pennington,46103,Donald Trump,republican
2016,South Dakota,Moody,46101,Donald Trump,republican
2016,South Dakota,Minnehaha,46099,Donald Trump,republican
2016,South Dakota,Miner,46097,Donald Trump,republican
2016,South Dakota,Mellette,46095,Donald Trump,republican
2016,South Dakota,Meade,46093,Donald Trump,republican
2016,South Dakota,Marshall,46091,Donald Trump,republican
2016,South Dakota,McPherson,46089,Donald Trump,republican
2016,South Dakota,McCook,46087,Donald Trump,republican
2016,South Dakota,Lyman,46085,Donald Trump,republican
2016,South Dakota,Lincoln,46083,Donald Trump,republican
2016,South Dakota,Lawrence,46081,Donald Trump,republican
2016,South Dakota,Lake,46079,Donald Trump,republican
2016,South Dakota,Kingsbury,46077,Donald Trump,republican
2016,South Dakota,Jones,46075,Donald Trump,republican
2016,South Dakota,Jerauld,46073,Donald Trump,republican
2016,South Dakota,Jackson,46071,Donald Trump,republican
2016,South Dakota,Hyde,46069,Donald Trump,republican
2016,South Dakota,Hutchinson,46067,Donald Trump,republican
2016,South Dakota,Hughes,46065,Donald Trump,republican
2016,South Dakota,Harding,46063,Donald Trump,republican
2016,South Dakota,Hanson,46061,Donald Trump,republican
2016,South Dakota,Hand,46059,Donald Trump,republican
2016,South Dakota,Hamlin,46057,Donald Trump,republican
2016,South Dakota,Haakon,46055,Donald Trump,republican
2016,South Dakota,Gregory,46053,Donald Trump,republican
2016,South Dakota,Grant,46051,Donald Trump,republican
2016,South Dakota,Faulk,46049,Donald Trump,republican
2016,South Dakota,Fall River,46047,Donald Trump,republican
2016,South Dakota,Edmunds,46045,Donald Trump,republican
2016,South Dakota,Douglas,46043,Donald Trump,republican
2016,South Dakota,Dewey,46041,Hillary Clinton,democrat
2016,South Dakota,Deuel,46039,Donald Trump,republican
2016,South Dakota,Day,46037,Donald Trump,republican
2016,South Dakota,Davison,46035,Donald Trump,republican
2016,South Dakota,Custer,46033,Donald Trump,republican
2016,South Dakota,Corson,46031,Donald Trump,republican
2016,South Dakota,Codington,46029,Donald Trump,republican
2016,South Dakota,Clay,46027,Hillary Clinton,democrat
2016,South Dakota,Clark,46025,Donald Trump,republican
2016,South Dakota,Charles Mix,46023,Donald Trump,republican
2016,South Dakota,Campbell,46021,Donald Trump,republican
2016,South Dakota,Butte,46019,Donald Trump,republican
2016,South Dakota,Buffalo,46017,Hillary Clinton,democrat
2016,South Dakota,Brule,46015,Donald Trump,republican
2016,South Dakota,Brown,46013,Donald Trump,republican
2016,South Dakota,Brookings,46011,Donald Trump,republican
2016,South Dakota,Bon Homme,46009,Donald Trump,republican
2016,South Dakota,Bennett,46007,Donald Trump,republican
2016,South Dakota,Beadle,46005,Donald Trump,republican
2016,South Dakota,Aurora,46003,Donald Trump,republican
2016,South Carolina,York,45091,Donald Trump,republican
2016,South Carolina,Williamsburg,45089,Hillary Clinton,democrat
2016,South Carolina,Union,45087,Donald Trump,republican
2016,South Carolina,Sumter,45085,Hillary Clinton,democrat
2016,South Carolina,Spartanburg,45083,Donald Trump,republican
2016,South Carolina,Saluda,45081,Donald Trump,republican
2016,South Carolina,Richland,45079,Hillary Clinton,democrat
2016,South Carolina,Pickens,45077,Donald Trump,republican
2016,South Carolina,Orangeburg,45075,Hillary Clinton,democrat
2016,South Carolina,Oconee,45073,Donald Trump,republican
2016,South Carolina,Newberry,45071,Donald Trump,republican
2016,South Carolina,Marlboro,45069,Hillary Clinton,democrat
2016,South Carolina,Marion,45067,Hillary Clinton,democrat
2016,South Carolina,McCormick,45065,Donald Trump,republican
2016,South Carolina,Lexington,45063,Donald Trump,republican
2016,South Carolina,Lee,45061,Hillary Clinton,democrat
2016,South Carolina,Laurens,45059,Donald Trump,republican
2016,South Carolina,Lancaster,45057,Donald Trump,republican
2016,South Carolina,Kershaw,45055,Donald Trump,republican
2016,South Carolina,Jasper,45053,Hillary Clinton,democrat
2016,South Carolina,Horry,45051,Donald Trump,republican
2016,South Carolina,Hampton,45049,Hillary Clinton,democrat
2016,South Carolina,Greenwood,45047,Donald Trump,republican
2016,South Carolina,Greenville,45045,Donald Trump,republican
2016,South Carolina,Georgetown,45043,Donald Trump,republican
2016,South Carolina,Florence,45041,Donald Trump,republican
2016,South Carolina,Fairfield,45039,Hillary Clinton,democrat
2016,South Carolina,Edgefield,45037,Donald Trump,republican
2016,South Carolina,Dorchester,45035,Donald Trump,republican
2016,South Carolina,Dillon,45033,Hillary Clinton,democrat
2016,South Carolina,Darlington,45031,Donald Trump,republican
2016,South Carolina,Colleton,45029,Donald Trump,republican
2016,South Carolina,Clarendon,45027,Hillary Clinton,democrat
2016,South Carolina,Chesterfield,45025,Donald Trump,republican
2016,South Carolina,Chester,45023,Donald Trump,republican
2016,South Carolina,Cherokee,45021,Donald Trump,republican
2016,South Carolina,Charleston,45019,Hillary Clinton,democrat
2016,South Carolina,Calhoun,45017,Donald Trump,republican
2016,South Carolina,Berkeley,45015,Donald Trump,republican
2016,South Carolina,Beaufort,45013,Donald Trump,republican
2016,South Carolina,Barnwell,45011,Donald Trump,republican
2016,South Carolina,Bamberg,45009,Hillary Clinton,democrat
2016,South Carolina,Anderson,45007,Donald Trump,republican
2016,South Carolina,Allendale,45005,Hillary Clinton,democrat
2016,South Carolina,Aiken,45003,Donald Trump,republican
2016,South Carolina,Abbeville,45001,Donald Trump,republican
2016,Rhode Island,Washington,44009,Hillary Clinton,democrat
2016,Rhode Island,Providence,44007,Hillary Clinton,democrat
2016,Rhode Island,Newport,44005,Hillary Clinton,democrat
2016,Rhode Island,Kent,44003,Donald Trump,republican
2016,Rhode Island,Bristol,44001,Hillary Clinton,democrat
2016,Pennsylvania,York,42133,Donald Trump,republican
2016,Pennsylvania,Wyoming,42131,Donald Trump,republican
2016,Pennsylvania,Westmoreland,42129,Donald Trump,republican
2016,Pennsylvania,Wayne,42127,Donald Trump,republican
2016,Pennsylvania,Washington,42125,Donald Trump,republican
2016,Pennsylvania,Warren,42123,Donald Trump,republican
2016,Pennsylvania,Venango,42121,Donald Trump,republican
2016,Pennsylvania,Union,42119,Donald Trump,republican
2016,Pennsylvania,Tioga,42117,Donald Trump,republican
2016,Pennsylvania,Susquehanna,42115,Donald Trump,republican
2016,Pennsylvania,Sullivan,42113,Donald Trump,republican
2016,Pennsylvania,Somerset,42111,Donald Trump,republican
2016,Pennsylvania,Snyder,42109,Donald Trump,republican
2016,Pennsylvania,Schuylkill,42107,Donald Trump,republican
2016,Pennsylvania,Potter,42105,Donald Trump,republican
2016,Pennsylvania,Pike,42103,Donald Trump,republican
2016,Pennsylvania,Philadelphia,42101,Hillary Clinton,democrat
2016,Pennsylvania,Perry,42099,Donald Trump,republican
2016,Pennsylvania,Northumberland,42097,Donald Trump,republican
2016,Pennsylvania,Northampton,42095,Donald Trump,republican
2016,Pennsylvania,Montour,42093,Donald Trump,republican
2016,Pennsylvania,Montgomery,42091,Hillary Clinton,democrat
2016,Pennsylvania,Monroe,42089,Hillary Clinton,democrat
2016,Pennsylvania,Mifflin,42087,Donald Trump,republican
